group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch03__Gson_2__equals__gson_2f_equals_line160,2,1,346,95,0,95,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__equals__gson_2f_equals_line160_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__equals__gson_2f_equals_line160_kill_matrix_long.csv
batch03__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127,7,3,202,7,0,7,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127_kill_matrix_long.csv
batch03__Gson_2__peek__gson_2f_peek_line86,4,2,33,26,0,34,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__peek__gson_2f_peek_line86_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__peek__gson_2f_peek_line86_kill_matrix_long.csv
batch03__Gson_2__rebalance__gson_2f_rebalance_line338,2,0,2,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix_long.csv
batch03__Gson_2__resolve__gson_2f_resolve_line324,3,3,357,151,0,170,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix_long.csv
batch03__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,4,0,4,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix_long.csv
batch03__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,3,1,2,1,0,1,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix_long.csv
batch03__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,7,1,39,5,0,5,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix_long.csv
batch03__JacksonCore_22__parseAposName__jacksoncore_22f_parseAposName_line2054,5,0,1,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__parseAposName__jacksoncore_22f_parseAposName_line2054_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__parseAposName__jacksoncore_22f_parseAposName_line2054_kill_matrix_long.csv
batch03__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,7,4,14,14,0,27,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix_long.csv
batch03__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,6,0,2,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix_long.csv
batch03__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,2,2,20,20,0,40,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix_long.csv
batch03__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,7,4,7,7,0,17,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix_long.csv
batch03__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,7,3,1,1,0,3,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix_long.csv
batch03__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,8,7,491,209,0,760,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix_long.csv
batch03__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,5,2,961,393,0,393,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323_kill_matrix_long.csv
batch03__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,6,5,332,58,0,67,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix_long.csv
batch03__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,8,3,2,2,0,5,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix_long.csv
batch03__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598,6,3,77,5,0,5,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598_kill_matrix_long.csv
batch03__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,4,1,219,90,0,90,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix_long.csv
batch03__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,7,2,7,6,0,8,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix_long.csv
batch03__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,6,0,1,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix_long.csv
batch03__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,7,0,20,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix_long.csv
batch03__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242,7,3,694,10,0,13,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242_kill_matrix_long.csv
batch03__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,8,4,103,98,0,219,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix_long.csv
batch03__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,3,2,8,7,0,7,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix_long.csv
batch03__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,5,2,4,4,0,5,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix_long.csv
batch03__JacksonXml_1__next__jacksonxml_1f_next_line303,6,1,79,45,0,45,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix_long.csv
batch03__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,5,3,55,1,0,3,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix_long.csv
batch03__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,8,3,16,15,0,16,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix_long.csv
batch03__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,3,1,66,10,0,10,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix_long.csv
batch03__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,3,2,64,64,0,82,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix_long.csv
batch03__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,7,2,129,87,0,174,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix_long.csv
batch03__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177,6,6,21,19,0,24,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177_kill_matrix_long.csv
batch03__Jsoup_1__canContain__jsoup_1f_canContain_line67,7,0,128,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix_long.csv
batch03__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,7,1,52,36,0,36,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix_long.csv
batch03__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,6,2,29,9,0,10,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix_long.csv
batch03__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,6,3,8,6,0,10,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix_long.csv
batch03__Jsoup_66__filter__jsoup_66f_filter_line81,8,3,8,6,0,13,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix_long.csv
batch03__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92,6,3,38,38,0,40,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix_long.csv
batch03__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142,6,0,1,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix_long.csv
batch03__JxPath_1__computeValue__jxpath_1f_computeValue_line212,7,2,9,3,0,3,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch03__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch03__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix_long.csv
